warehouse_id,product_id,product_name,category_name,brand,unit_size,shelf_id,bin_id,zone_id,rack_id,shelf_level,slot_no,slot_capacity_units,opening_stock_units,received_units,current_stock_units,reserved_stock_units,available_stock_units,damaged_units,cost_price_rs,selling_price_rs,stock_value_rs,potential_sales_value_rs,margin_per_unit_rs,avg_weekly_demand_units,weeks_of_cover,target_stock_units,shortage_units,reorder_flag,stock_status,snapshot_date,_row_id,_source_file,_source_sheet,_staged_at
WH-KOL-003,DAI-003,Mother Dairy Toned Milk,Dairy & Milk Products,Mother Dairy,200 ml,WH-KOL-003-Z01-R02-S04,WH-KOL-003-Z01-R02-S04-B03,Z01,R02,S04,3,200,70,53,42,3,39,0,58.8,67.8,,,9.0,16.9,,,,,Healthy,2026-08-31,443,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,DAI-004,Amul Masti Dahi,Dairy & Milk Products,Amul,100 g,WH-KOL-003-Z01-R02-S04,WH-KOL-003-Z01-R02-S04-B04,Z01,R02,S04,4,200,73,59,59,2,57,0,70.0,80.6,,,10.6,24.5,,,,,Healthy,2026-08-31,444,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,DAI-005,Mother Dairy Curd,Dairy & Milk Products,Mother Dairy,100 g,WH-KOL-003-Z01-R02-S04,WH-KOL-003-Z01-R02-S04-B05,Z01,R02,S04,5,200,121,46,117,7,110,1,68.8,79.2,,,10.4,75.8,,,,,Healthy,2026-08-31,445,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,DAI-006,Amul Butter,Dairy & Milk Products,Amul,100 g,WH-KOL-003-Z01-R02-S05,WH-KOL-003-Z01-R02-S05-B01,Z01,R02,S05,1,200,64,49,41,2,39,0,428.2,492.2,,,64.0,23.8,,,,,Healthy,2026-08-31,446,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,DAI-007,Amul Paneer,Dairy & Milk Products,Amul,100 g,WH-KOL-003-Z01-R02-S05,WH-KOL-003-Z01-R02-S05-B02,Z01,R02,S05,2,200,75,1,53,3,50,0,309.8,356.2,,,46.4,25.5,,,,,Healthy,2026-08-31,447,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,DAI-008,Amul Cheese Slices,Dairy & Milk Products,Amul,100 g,WH-KOL-003-Z01-R02-S05,WH-KOL-003-Z01-R02-S05-B03,Z01,R02,S05,3,200,46,43,44,2,42,0,383.6,441.0,,,57.4,19.3,,,,,Healthy,2026-08-31,448,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,DAI-009,Epigamia Greek Yogurt,Dairy & Milk Products,Epigamia,100 g,WH-KOL-003-Z01-R02-S05,WH-KOL-003-Z01-R02-S05-B04,Z01,R02,S05,4,200,53,51,48,4,44,0,705.6,811.2,,,105.6,18.7,,,,,Healthy,2026-08-31,449,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,DAI-010,Amul Fresh Cream,Dairy & Milk Products,Amul,200 ml,WH-KOL-003-Z01-R02-S05,WH-KOL-003-Z01-R02-S05-B05,Z01,R02,S05,5,200,117,51,99,9,90,0,319.0,367.0,,,48.0,70.2,,,,,Healthy,2026-08-31,450,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,BAK-001,Britannia White Bread,Bread & Bakery,Britannia,200 g,WH-KOL-003-Z02-R01-S01,WH-KOL-003-Z02-R01-S01-B01,Z02,R01,S01,1,200,64,27,38,2,36,0,42.8,49.2,,,6.4,27.6,,,,,Healthy,2026-08-31,451,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,BAK-002,Britannia Brown Bread,Bread & Bakery,Britannia,200 g,WH-KOL-003-Z02-R01-S01,WH-KOL-003-Z02-R01-S01-B02,Z02,R01,S01,2,200,62,23,41,2,39,0,42.8,49.2,,,6.4,29.5,,,,,Healthy,2026-08-31,452,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,BAK-003,Modern Milk Bread,Bread & Bakery,Modern,200 g,WH-KOL-003-Z02-R01-S01,WH-KOL-003-Z02-R01-S01-B03,Z02,R01,S01,3,200,82,31,61,6,55,0,42.8,49.2,,,6.4,58.4,,,,,Healthy,2026-08-31,453,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,BAK-004,Harvest Gold White Bread,Bread & Bakery,Harvest Gold,200 g,WH-KOL-003-Z02-R01-S01,WH-KOL-003-Z02-R01-S01-B04,Z02,R01,S01,4,200,106,14,79,6,73,0,42.8,49.2,,,6.4,67.3,,,,,Healthy,2026-08-31,454,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,BAK-005,Britannia Fruit Cake,Bread & Bakery,Britannia,200 g,WH-KOL-003-Z02-R01-S01,WH-KOL-003-Z02-R01-S01-B05,Z02,R01,S01,5,200,54,21,52,3,49,0,162.4,186.8,,,24.4,26.0,,,,,Healthy,2026-08-31,455,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,BAK-006,Monginis Chocolate Cake,Bread & Bakery,Monginis,200 g,WH-KOL-003-Z02-R01-S02,WH-KOL-003-Z02-R01-S02-B01,Z02,R01,S02,1,200,52,57,52,3,49,0,162.4,186.8,,,24.4,21.5,,,,,Healthy,2026-08-31,456,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,BAK-007,Monginis Cream Roll,Bread & Bakery,Monginis,200 g,WH-KOL-003-Z02-R01-S02,WH-KOL-003-Z02-R01-S02-B02,Z02,R01,S02,2,200,51,30,34,2,32,0,85.6,98.4,,,12.8,21.3,,,,,Healthy,2026-08-31,457,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,BAK-008,Modern Sandwich Bread,Bread & Bakery,Modern,200 g,WH-KOL-003-Z02-R01-S02,WH-KOL-003-Z02-R01-S02-B03,Z02,R01,S02,3,200,69,3,52,5,47,0,42.8,49.2,,,6.4,24.9,,,,,Healthy,2026-08-31,458,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,BAK-009,Britannia Croissant,Bread & Bakery,Britannia,200 g,WH-KOL-003-Z02-R01-S02,WH-KOL-003-Z02-R01-S02-B04,Z02,R01,S02,4,200,74,43,50,3,47,0,94.0,108.0,,,14.0,31.0,,,,,Healthy,2026-08-31,459,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,BAK-010,Theobroma Brownie Box,Bread & Bakery,Theobroma,200 g,WH-KOL-003-Z02-R01-S02,WH-KOL-003-Z02-R01-S02-B05,Z02,R01,S02,5,200,57,32,47,2,45,0,422.2,485.6,,,63.4,29.3,,,,,Healthy,2026-08-31,460,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,STP-001,India Gate Basmati Rice,Rice & Staples,India Gate,500 g,WH-KOL-003-Z02-R01-S03,WH-KOL-003-Z02-R01-S03-B01,Z02,R01,S03,1,200,72,7,42,3,39,0,259.4,298.4,,,39.0,4.6,,,,,Healthy,2026-08-31,461,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,STP-002,Daawat Basmati Rice,Rice & Staples,Daawat,500 g,WH-KOL-003-Z02-R01-S03,WH-KOL-003-Z02-R01-S03-B02,Z02,R01,S03,2,200,74,20,44,2,42,0,255.0,293.2,,,38.2,5.3,,,,,Healthy,2026-08-31,462,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,STP-003,Fortune Rozana Rice,Rice & Staples,Fortune,500 g,WH-KOL-003-Z02-R01-S03,WH-KOL-003-Z02-R01-S03-B03,Z02,R01,S03,3,200,67,16,51,4,47,0,231.8,266.6,,,34.8,6.3,,,,,Healthy,2026-08-31,463,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,STP-004,Gobindobhog Rice,Rice & Staples,Local Premium,500 g,WH-KOL-003-Z02-R01-S03,WH-KOL-003-Z02-R01-S03-B04,Z02,R01,S03,4,200,70,29,48,4,44,0,231.8,266.6,,,34.8,5.8,,,,,Healthy,2026-08-31,464,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,STP-005,India Gate Dubar Rice,Rice & Staples,India Gate,500 g,WH-KOL-003-Z02-R01-S03,WH-KOL-003-Z02-R01-S03-B05,Z02,R01,S03,5,200,66,43,57,2,55,0,259.4,298.4,,,39.0,5.5,,,,,Healthy,2026-08-31,465,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,STP-006,Daawat Sona Masuri Rice,Rice & Staples,Daawat,500 g,WH-KOL-003-Z02-R01-S04,WH-KOL-003-Z02-R01-S04-B01,Z02,R01,S04,1,200,63,59,57,2,55,0,255.0,293.2,,,38.2,5.0,,,,,Healthy,2026-08-31,466,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,STP-007,Lal Qilla Basmati Rice,Rice & Staples,Lal Qilla,500 g,WH-KOL-003-Z02-R01-S04,WH-KOL-003-Z02-R01-S04-B02,Z02,R01,S04,2,200,70,0,55,5,50,0,231.8,266.6,,,34.8,5.3,,,,,Healthy,2026-08-31,467,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,STP-008,Fortune Everyday Rice,Rice & Staples,Fortune,500 g,WH-KOL-003-Z02-R01-S04,WH-KOL-003-Z02-R01-S04-B03,Z02,R01,S04,3,200,65,45,35,3,32,0,231.8,266.6,,,34.8,5.4,,,,,Healthy,2026-08-31,468,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,STP-009,Kohinoor Basmati Rice,Rice & Staples,Kohinoor,500 g,WH-KOL-003-Z02-R01-S04,WH-KOL-003-Z02-R01-S04-B04,Z02,R01,S04,4,200,81,23,51,4,47,0,231.8,266.6,,,34.8,4.2,,,,,Healthy,2026-08-31,469,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,STP-010,Miniket Rice,Rice & Staples,Local,500 g,WH-KOL-003-Z02-R01-S04,WH-KOL-003-Z02-R01-S04-B05,Z02,R01,S04,5,200,76,38,51,4,47,0,231.8,266.6,,,34.8,5.5,,,,,Healthy,2026-08-31,470,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,FLO-001,Aashirvaad Whole Wheat Atta,"Flour, Atta & Baking Essentials",Aashirvaad,500 g,WH-KOL-003-Z02-R01-S05,WH-KOL-003-Z02-R01-S05-B01,Z02,R01,S05,1,200,53,6,46,4,42,0,218.8,251.8,,,33.0,6.4,,,,,Healthy,2026-08-31,471,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,FLO-002,Fortune Chakki Fresh Atta,"Flour, Atta & Baking Essentials",Fortune,500 g,WH-KOL-003-Z02-R01-S05,WH-KOL-003-Z02-R01-S05-B02,Z02,R01,S05,2,200,62,9,42,3,39,0,218.8,251.8,,,33.0,5.8,,,,,Healthy,2026-08-31,472,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,FLO-003,Pillsbury Chakki Fresh Atta,"Flour, Atta & Baking Essentials",Pillsbury,500 g,WH-KOL-003-Z02-R01-S05,WH-KOL-003-Z02-R01-S05-B03,Z02,R01,S05,3,200,69,53,51,4,47,0,218.8,251.8,,,33.0,6.4,,,,,Healthy,2026-08-31,473,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,FLO-004,Annapurna Atta,"Flour, Atta & Baking Essentials",Annapurna,500 g,WH-KOL-003-Z02-R01-S05,WH-KOL-003-Z02-R01-S05-B04,Z02,R01,S05,4,200,71,28,42,2,40,0,218.8,251.8,,,33.0,5.9,,,,,Healthy,2026-08-31,474,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,FLO-005,Aashirvaad Multigrain Atta,"Flour, Atta & Baking Essentials",Aashirvaad,500 g,WH-KOL-003-Z02-R01-S05,WH-KOL-003-Z02-R01-S05-B05,Z02,R01,S05,5,200,56,40,35,3,32,0,218.8,251.8,,,33.0,6.4,,,,,Healthy,2026-08-31,475,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,FLO-006,Tata Sampann Besan,"Flour, Atta & Baking Essentials",Tata Sampann,500 g,WH-KOL-003-Z02-R02-S01,WH-KOL-003-Z02-R02-S01-B01,Z02,R02,S01,1,200,67,51,41,3,38,0,240.8,277.0,,,36.2,5.3,,,,,Healthy,2026-08-31,476,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,FLO-007,Fortune Maida,"Flour, Atta & Baking Essentials",Fortune,500 g,WH-KOL-003-Z02-R02-S01,WH-KOL-003-Z02-R02-S01-B02,Z02,R02,S01,2,200,71,16,48,4,44,0,218.8,251.8,,,33.0,5.5,,,,,Healthy,2026-08-31,477,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,FLO-008,Rajdhani Besan,"Flour, Atta & Baking Essentials",Rajdhani,500 g,WH-KOL-003-Z02-R02-S01,WH-KOL-003-Z02-R02-S01-B03,Z02,R02,S01,3,200,74,40,48,3,45,0,218.8,251.8,,,33.0,5.5,,,,,Healthy,2026-08-31,478,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,FLO-009,Pillsbury Maida,"Flour, Atta & Baking Essentials",Pillsbury,500 g,WH-KOL-003-Z02-R02-S01,WH-KOL-003-Z02-R02-S01-B04,Z02,R02,S01,4,200,55,6,52,4,48,0,218.8,251.8,,,33.0,5.2,,,,,Healthy,2026-08-31,479,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,FLO-010,Baking Soda,"Flour, Atta & Baking Essentials",Weikfield,500 g,WH-KOL-003-Z02-R02-S01,WH-KOL-003-Z02-R02-S01-B05,Z02,R02,S01,5,200,78,54,53,5,48,0,218.8,251.8,,,33.0,6.5,,,,,Healthy,2026-08-31,480,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,DAL-001,Tata Sampann Toor Dal,Pulses & Dal,Tata Sampann,500 g,WH-KOL-003-Z02-R02-S02,WH-KOL-003-Z02-R02-S02-B01,Z02,R02,S02,1,200,61,5,42,2,40,0,619.8,712.8,,,93.0,5.3,,,,,Healthy,2026-08-31,481,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,DAL-002,Tata Sampann Moong Dal,Pulses & Dal,Tata Sampann,500 g,WH-KOL-003-Z02-R02-S02,WH-KOL-003-Z02-R02-S02-B02,Z02,R02,S02,2,200,53,51,49,4,45,0,619.8,712.8,,,93.0,4.9,,,,,Healthy,2026-08-31,482,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,DAL-003,Tata Sampann Masoor Dal,Pulses & Dal,Tata Sampann,500 g,WH-KOL-003-Z02-R02-S02,WH-KOL-003-Z02-R02-S02-B03,Z02,R02,S02,3,200,56,28,49,3,46,0,619.8,712.8,,,93.0,5.4,,,,,Healthy,2026-08-31,483,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,DAL-004,Fortune Chana Dal,Pulses & Dal,Fortune,500 g,WH-KOL-003-Z02-R02-S02,WH-KOL-003-Z02-R02-S02-B04,Z02,R02,S02,4,200,74,51,53,4,49,0,563.6,647.8,,,84.2,5.5,,,,,Healthy,2026-08-31,484,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,DAL-005,Fortune Urad Dal,Pulses & Dal,Fortune,500 g,WH-KOL-003-Z02-R02-S02,WH-KOL-003-Z02-R02-S02-B05,Z02,R02,S02,5,200,37,28,37,3,34,0,563.6,647.8,,,84.2,6.3,,,,,Healthy,2026-08-31,485,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,DAL-006,India Gate Moong Dal,Pulses & Dal,India Gate,500 g,WH-KOL-003-Z02-R02-S03,WH-KOL-003-Z02-R02-S03-B01,Z02,R02,S03,1,200,60,41,43,3,40,0,631.0,725.6,,,94.6,6.5,,,,,Healthy,2026-08-31,486,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,DAL-007,India Gate Masoor Dal,Pulses & Dal,India Gate,500 g,WH-KOL-003-Z02-R02-S03,WH-KOL-003-Z02-R02-S03-B02,Z02,R02,S03,2,200,66,44,50,3,47,0,631.0,725.6,,,94.6,5.1,,,,,Healthy,2026-08-31,487,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,DAL-008,Tata Sampann Rajma,Pulses & Dal,Tata Sampann,500 g,WH-KOL-003-Z02-R02-S03,WH-KOL-003-Z02-R02-S03-B03,Z02,R02,S03,3,200,53,60,48,4,44,0,619.8,712.8,,,93.0,6.2,,,,,Healthy,2026-08-31,488,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,DAL-009,Tata Sampann Kabuli Chana,Pulses & Dal,Tata Sampann,500 g,WH-KOL-003-Z02-R02-S03,WH-KOL-003-Z02-R02-S03-B04,Z02,R02,S03,4,200,67,28,53,5,48,0,619.8,712.8,,,93.0,6.6,,,,,Healthy,2026-08-31,489,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,DAL-010,Organic Tattva Moong Dal,Pulses & Dal,Organic Tattva,500 g,WH-KOL-003-Z02-R02-S03,WH-KOL-003-Z02-R02-S03-B05,Z02,R02,S03,5,200,76,50,46,3,43,0,761.0,875.2,,,114.2,5.2,,,,,Healthy,2026-08-31,490,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,OIL-001,Fortune Sunflower Oil,Cooking Oil & Ghee,Fortune,500 ml,WH-KOL-003-Z02-R02-S04,WH-KOL-003-Z02-R02-S04-B01,Z02,R02,S04,1,200,58,5,40,1,39,0,690.2,793.6,,,103.4,6.7,,,,,Healthy,2026-08-31,491,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,OIL-002,Fortune Rice Bran Oil,Cooking Oil & Ghee,Fortune,500 ml,WH-KOL-003-Z02-R02-S04,WH-KOL-003-Z02-R02-S04-B02,Z02,R02,S04,2,200,80,41,56,3,53,0,690.2,793.6,,,103.4,6.4,,,,,Healthy,2026-08-31,492,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,OIL-003,Saffola Gold Oil,Cooking Oil & Ghee,Saffola,500 ml,WH-KOL-003-Z02-R02-S04,WH-KOL-003-Z02-R02-S04-B03,Z02,R02,S04,3,200,42,52,35,1,34,0,814.6,936.6,,,122.0,6.2,,,,,Healthy,2026-08-31,493,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,OIL-004,Saffola Active Oil,Cooking Oil & Ghee,Saffola,500 ml,WH-KOL-003-Z02-R02-S04,WH-KOL-003-Z02-R02-S04-B04,Z02,R02,S04,4,200,39,30,39,1,38,0,814.6,936.6,,,122.0,4.3,,,,,Healthy,2026-08-31,494,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,OIL-005,Emami Healthy & Tasty Mustard Oil,Cooking Oil & Ghee,Emami,500 ml,WH-KOL-003-Z02-R02-S04,WH-KOL-003-Z02-R02-S04-B05,Z02,R02,S04,5,200,44,22,36,2,34,0,690.2,793.6,,,103.4,5.5,,,,,Healthy,2026-08-31,495,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,OIL-006,Fortune Soyabean Oil,Cooking Oil & Ghee,Fortune,500 ml,WH-KOL-003-Z02-R02-S05,WH-KOL-003-Z02-R02-S05-B01,Z02,R02,S05,1,200,57,50,54,3,51,0,690.2,793.6,,,103.4,6.3,,,,,Healthy,2026-08-31,496,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,OIL-007,Gemini Refined Sunflower Oil,Cooking Oil & Ghee,Gemini,500 ml,WH-KOL-003-Z02-R02-S05,WH-KOL-003-Z02-R02-S05-B02,Z02,R02,S05,2,200,56,37,42,3,39,0,690.2,793.6,,,103.4,4.9,,,,,Healthy,2026-08-31,497,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,OIL-008,Dhara Mustard Oil,Cooking Oil & Ghee,Dhara,500 ml,WH-KOL-003-Z02-R02-S05,WH-KOL-003-Z02-R02-S05-B03,Z02,R02,S05,3,200,53,59,36,1,35,0,690.2,793.6,,,103.4,6.0,,,,,Healthy,2026-08-31,498,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,OIL-009,Amul Pure Ghee,Cooking Oil & Ghee,Amul,500 ml,WH-KOL-003-Z02-R02-S05,WH-KOL-003-Z02-R02-S05-B04,Z02,R02,S05,4,200,71,60,56,4,52,0,3312.8,3809.6,,,496.8,6.6,,,,,Healthy,2026-08-31,499,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,OIL-010,Patanjali Cow Ghee,Cooking Oil & Ghee,Patanjali,500 ml,WH-KOL-003-Z02-R02-S05,WH-KOL-003-Z02-R02-S05-B05,Z02,R02,S05,5,200,62,17,49,4,45,0,3248.0,3735.2,,,487.2,6.2,,,,,Healthy,2026-08-31,500,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,FRT-001,Apple,Fresh Fruits,Fresho,250 g,WH-KOL-003-Z03-R01-S01,WH-KOL-003-Z03-R01-S01-B01,Z03,R01,S01,1,200,71,25,51,5,46,0,385.0,442.6,,,57.6,24.0,,,,,Healthy,2026-08-31,501,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,FRT-002,Banana,Fresh Fruits,Fresho,1 dozen,WH-KOL-003-Z03-R01-S01,WH-KOL-003-Z03-R01-S01-B02,Z03,R01,S01,2,200,38,13,35,2,33,0,175.0,201.2,,,26.2,22.0,,,,,Healthy,2026-08-31,502,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,FRT-003,Mango,Fresh Fruits,Fresho,250 g,WH-KOL-003-Z03-R01-S01,WH-KOL-003-Z03-R01-S01-B03,Z03,R01,S01,3,200,49,47,45,3,42,0,280.0,322.0,,,42.0,18.0,,,,,Healthy,2026-08-31,503,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,FRT-004,Orange,Fresh Fruits,Fresho,250 g,WH-KOL-003-Z03-R01-S01,WH-KOL-003-Z03-R01-S01-B04,Z03,R01,S01,4,200,79,19,53,5,48,0,166.4,191.2,,,24.8,21.6,,,,,Healthy,2026-08-31,504,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,FRT-005,Guava,Fresh Fruits,Fresho,250 g,WH-KOL-003-Z03-R01-S01,WH-KOL-003-Z03-R01-S01-B05,Z03,R01,S01,5,200,61,17,40,2,38,0,148.6,170.8,,,22.2,24.9,,,,,Healthy,2026-08-31,505,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,FRT-006,Papaya,Fresh Fruits,Fresho,250 g,WH-KOL-003-Z03-R01-S02,WH-KOL-003-Z03-R01-S02-B01,Z03,R01,S02,1,200,50,49,45,3,42,0,113.6,130.8,,,17.2,24.2,,,,,Healthy,2026-08-31,506,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,FRT-007,Pomegranate,Fresh Fruits,Fresho,250 g,WH-KOL-003-Z03-R01-S02,WH-KOL-003-Z03-R01-S02-B02,Z03,R01,S02,2,200,104,8,93,9,84,0,385.0,442.6,,,57.6,71.8,,,,,Healthy,2026-08-31,507,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,FRT-008,Watermelon,Fresh Fruits,Fresho,1 piece,WH-KOL-003-Z03-R01-S02,WH-KOL-003-Z03-R01-S02-B03,Z03,R01,S02,3,200,45,18,36,3,33,0,253.0,290.8,,,37.8,26.5,,,,,Healthy,2026-08-31,508,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,FRT-009,Grapes,Fresh Fruits,Fresho,250 g,WH-KOL-003-Z03-R01-S02,WH-KOL-003-Z03-R01-S02-B04,Z03,R01,S02,4,200,52,31,43,2,41,0,315.0,362.2,,,47.2,20.8,,,,,Healthy,2026-08-31,509,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,FRT-010,Pineapple,Fresh Fruits,Fresho,1 piece,WH-KOL-003-Z03-R01-S02,WH-KOL-003-Z03-R01-S02-B05,Z03,R01,S02,5,200,56,12,51,2,49,0,299.0,343.8,,,44.8,23.5,,,,,Healthy,2026-08-31,510,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,VEG-001,Potato,Fresh Vegetables,Fresho,250 g,WH-KOL-003-Z03-R01-S03,WH-KOL-003-Z03-R01-S03-B01,Z03,R01,S03,1,200,59,43,46,4,42,0,56.4,65.0,,,8.6,14.8,,,,,Healthy,2026-08-31,511,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,VEG-002,Tomato,Fresh Vegetables,Fresho,250 g,WH-KOL-003-Z03-R01-S03,WH-KOL-003-Z03-R01-S03-B02,Z03,R01,S03,2,200,77,49,56,2,54,0,84.0,96.6,,,12.6,20.6,,,,,Healthy,2026-08-31,512,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,VEG-003,Onion,Fresh Vegetables,Fresho,250 g,WH-KOL-003-Z03-R01-S03,WH-KOL-003-Z03-R01-S03-B03,Z03,R01,S03,3,200,100,55,70,4,66,0,91.0,104.8,,,13.8,56.9,,,,,Healthy,2026-08-31,513,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,VEG-004,Green Peas,Fresh Vegetables,Fresho,100 g,WH-KOL-003-Z03-R01-S03,WH-KOL-003-Z03-R01-S03-B04,Z03,R01,S03,4,200,63,14,42,3,39,0,107.8,124.0,,,16.2,22.0,,,,,Healthy,2026-08-31,514,inventory_stock.xlsx,Inventory_Position,2026-09-21T14:25:30.977573+00:00
