warehouse_id,product_id,available_stock_units,avg_weekly_demand_units,weeks_of_cover,target_stock_units,shortage_units,reorder_flag,stock_status,inventory_risk,cost_price_rs,selling_price_rs,stock_cost_value_rs,available_sales_value_rs,_row_id,_source_file,_source_sheet,_staged_at
WH-KOL-004,DAI-001,55,20.9,,,,,Healthy,NORMAL,319.0,367.0,,,641,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,DAI-002,90,55.2,,,,,Healthy,NORMAL,59.8,68.8,,,642,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,DAI-003,59,24.0,,,,,Healthy,NORMAL,58.8,67.8,,,643,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,DAI-004,46,21.4,,,,,Healthy,NORMAL,70.0,80.6,,,644,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,DAI-005,103,70.3,,,,,Healthy,NORMAL,68.8,79.2,,,645,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,DAI-006,39,25.5,,,,,Healthy,NORMAL,428.2,492.2,,,646,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,DAI-007,42,19.7,,,,,Healthy,NORMAL,309.8,356.2,,,647,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,DAI-008,56,26.0,,,,,Healthy,NORMAL,383.6,441.0,,,648,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,DAI-009,46,23.2,,,,,Healthy,NORMAL,705.6,811.2,,,649,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,DAI-010,71,72.6,,,,,Healthy,NORMAL,319.0,367.0,,,650,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BAK-001,32,22.0,,,,,Healthy,NORMAL,42.8,49.2,,,651,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BAK-002,41,23.7,,,,,Healthy,NORMAL,42.8,49.2,,,652,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BAK-003,67,56.7,,,,,Healthy,NORMAL,42.8,49.2,,,653,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BAK-004,95,89.5,,,,,Healthy,NORMAL,42.8,49.2,,,654,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BAK-005,46,21.1,,,,,Healthy,NORMAL,162.4,186.8,,,655,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BAK-006,43,25.0,,,,,Healthy,NORMAL,162.4,186.8,,,656,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BAK-007,40,21.7,,,,,Healthy,NORMAL,85.6,98.4,,,657,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BAK-008,53,19.1,,,,,Healthy,NORMAL,42.8,49.2,,,658,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BAK-009,43,22.9,,,,,Healthy,NORMAL,94.0,108.0,,,659,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BAK-010,51,24.3,,,,,Healthy,NORMAL,422.2,485.6,,,660,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,STP-001,49,4.2,,,,,Healthy,NORMAL,259.4,298.4,,,661,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,STP-002,38,6.1,,,,,Healthy,NORMAL,255.0,293.2,,,662,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,STP-003,36,6.2,,,,,Healthy,NORMAL,231.8,266.6,,,663,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,STP-004,49,5.1,,,,,Healthy,NORMAL,231.8,266.6,,,664,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,STP-005,41,6.1,,,,,Healthy,NORMAL,259.4,298.4,,,665,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,STP-006,44,6.6,,,,,Healthy,NORMAL,255.0,293.2,,,666,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,STP-007,40,6.6,,,,,Healthy,NORMAL,231.8,266.6,,,667,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,STP-008,45,5.2,,,,,Healthy,NORMAL,231.8,266.6,,,668,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,STP-009,37,5.8,,,,,Healthy,NORMAL,231.8,266.6,,,669,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,STP-010,48,4.7,,,,,Healthy,NORMAL,231.8,266.6,,,670,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,FLO-001,41,6.3,,,,,Healthy,NORMAL,218.8,251.8,,,671,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,FLO-002,36,5.9,,,,,Healthy,NORMAL,218.8,251.8,,,672,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,FLO-003,34,4.9,,,,,Healthy,NORMAL,218.8,251.8,,,673,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,FLO-004,33,4.8,,,,,Healthy,NORMAL,218.8,251.8,,,674,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,FLO-005,42,6.1,,,,,Healthy,NORMAL,218.8,251.8,,,675,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,FLO-006,43,6.3,,,,,Healthy,NORMAL,240.8,277.0,,,676,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,FLO-007,47,5.5,,,,,Healthy,NORMAL,218.8,251.8,,,677,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,FLO-008,32,6.2,,,,,Healthy,NORMAL,218.8,251.8,,,678,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,FLO-009,34,5.0,,,,,Healthy,NORMAL,218.8,251.8,,,679,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,FLO-010,41,6.2,,,,,Healthy,NORMAL,218.8,251.8,,,680,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,DAL-001,45,5.1,,,,,Healthy,NORMAL,619.8,712.8,,,681,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,DAL-002,51,4.2,,,,,Healthy,NORMAL,619.8,712.8,,,682,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,DAL-003,44,4.5,,,,,Healthy,NORMAL,619.8,712.8,,,683,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,DAL-004,44,5.1,,,,,Healthy,NORMAL,563.6,647.8,,,684,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,DAL-005,47,4.7,,,,,Healthy,NORMAL,563.6,647.8,,,685,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,DAL-006,42,4.5,,,,,Healthy,NORMAL,631.0,725.6,,,686,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,DAL-007,34,6.2,,,,,Healthy,NORMAL,631.0,725.6,,,687,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,DAL-008,34,4.2,,,,,Healthy,NORMAL,619.8,712.8,,,688,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,DAL-009,47,4.7,,,,,Healthy,NORMAL,619.8,712.8,,,689,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,DAL-010,33,6.3,,,,,Healthy,NORMAL,761.0,875.2,,,690,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,OIL-001,34,6.3,,,,,Healthy,NORMAL,690.2,793.6,,,691,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,OIL-002,31,5.6,,,,,Healthy,NORMAL,690.2,793.6,,,692,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,OIL-003,51,6.0,,,,,Healthy,NORMAL,814.6,936.6,,,693,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,OIL-004,33,6.1,,,,,Healthy,NORMAL,814.6,936.6,,,694,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,OIL-005,40,6.1,,,,,Healthy,NORMAL,690.2,793.6,,,695,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,OIL-006,32,4.3,,,,,Healthy,NORMAL,690.2,793.6,,,696,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,OIL-007,34,6.6,,,,,Healthy,NORMAL,690.2,793.6,,,697,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,OIL-008,34,6.7,,,,,Healthy,NORMAL,690.2,793.6,,,698,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,OIL-009,53,4.1,,,,,Healthy,NORMAL,3312.8,3809.6,,,699,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,OIL-010,40,5.4,,,,,Healthy,NORMAL,3248.0,3735.2,,,700,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,FRT-001,32,26.0,,,,,Healthy,NORMAL,385.0,442.6,,,701,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,FRT-002,44,17.4,,,,,Healthy,NORMAL,175.0,201.2,,,702,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,FRT-003,43,19.8,,,,,Healthy,NORMAL,280.0,322.0,,,703,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,FRT-004,42,19.7,,,,,Healthy,NORMAL,166.4,191.2,,,704,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,FRT-005,31,18.9,,,,,Healthy,NORMAL,148.6,170.8,,,705,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,FRT-006,41,17.1,,,,,Healthy,NORMAL,113.6,130.8,,,706,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,FRT-007,63,71.5,,,,,Healthy,NORMAL,385.0,442.6,,,707,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,FRT-008,41,24.1,,,,,Healthy,NORMAL,253.0,290.8,,,708,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,FRT-009,45,21.6,,,,,Healthy,NORMAL,315.0,362.2,,,709,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,FRT-010,47,19.9,,,,,Healthy,NORMAL,299.0,343.8,,,710,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,VEG-001,38,22.1,,,,,Healthy,NORMAL,56.4,65.0,,,711,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,VEG-002,35,18.3,,,,,Healthy,NORMAL,84.0,96.6,,,712,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,VEG-003,60,63.5,,,,,Healthy,NORMAL,91.0,104.8,,,713,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,VEG-004,34,17.7,,,,,Healthy,NORMAL,107.8,124.0,,,714,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,VEG-005,49,19.7,,,,,Healthy,NORMAL,230.0,264.4,,,715,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,VEG-006,40,19.5,,,,,Healthy,NORMAL,77.0,88.6,,,716,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,VEG-007,42,21.8,,,,,Healthy,NORMAL,54.6,63.0,,,717,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,VEG-008,60,63.7,,,,,Healthy,NORMAL,47.0,54.2,,,718,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,VEG-009,42,17.6,,,,,Healthy,NORMAL,107.8,124.0,,,719,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,VEG-010,56,40.8,,,,,Healthy,NORMAL,50.6,58.4,,,720,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BIS-001,43,14.2,,,,,Healthy,NORMAL,29.4,33.6,,,721,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BIS-002,37,20.3,,,,,Healthy,NORMAL,32.2,36.8,,,722,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BIS-003,47,17.5,,,,,Healthy,NORMAL,32.2,36.8,,,723,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BIS-004,45,18.5,,,,,Healthy,NORMAL,32.2,36.8,,,724,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BIS-005,69,53.3,,,,,Healthy,NORMAL,32.2,36.8,,,725,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BIS-006,35,19.7,,,,,Healthy,NORMAL,32.2,36.8,,,726,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BIS-007,48,16.9,,,,,Healthy,NORMAL,32.2,36.8,,,727,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BIS-008,75,38.9,,,,,Healthy,NORMAL,32.2,36.8,,,728,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BIS-009,32,16.5,,,,,Healthy,NORMAL,29.4,33.6,,,729,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BIS-010,39,16.6,,,,,Healthy,NORMAL,32.2,36.8,,,730,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,TEA-001,94,55.2,,,,,Healthy,NORMAL,196.0,225.4,,,731,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,TEA-002,81,50.2,,,,,Healthy,NORMAL,196.0,225.4,,,732,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,TEA-003,75,53.6,,,,,Healthy,NORMAL,196.0,225.4,,,733,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,TEA-004,87,58.9,,,,,Healthy,NORMAL,196.0,225.4,,,734,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,TEA-005,83,45.7,,,,,Healthy,NORMAL,196.0,225.4,,,735,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,TEA-006,86,60.7,,,,,Healthy,NORMAL,196.0,225.4,,,736,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,TEA-007,77,51.1,,,,,Healthy,NORMAL,196.0,225.4,,,737,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,TEA-008,54,58.3,,,,,Healthy,NORMAL,196.0,225.4,,,738,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,TEA-009,60,79.6,,,,,Healthy,NORMAL,829.4,953.8,,,739,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,TEA-010,63,56.3,,,,,Healthy,NORMAL,622.2,715.6,,,740,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,PCR-001,37,6.2,,,,,Healthy,NORMAL,226.2,260.0,,,741,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,PCR-002,34,5.7,,,,,Healthy,NORMAL,226.2,260.0,,,742,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,PCR-003,50,5.4,,,,,Healthy,NORMAL,207.4,238.4,,,743,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,PCR-004,44,6.5,,,,,Healthy,NORMAL,132.0,151.8,,,744,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,PCR-005,45,6.3,,,,,Healthy,NORMAL,132.0,151.8,,,745,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,PCR-006,43,6.6,,,,,Healthy,NORMAL,207.4,238.4,,,746,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,PCR-007,47,6.9,,,,,Healthy,NORMAL,196.0,225.4,,,747,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,PCR-008,46,6.3,,,,,Healthy,NORMAL,196.0,225.4,,,748,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,PCR-009,37,6.8,,,,,Healthy,NORMAL,271.4,312.2,,,749,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,PCR-010,44,4.8,,,,,Healthy,NORMAL,393.4,452.4,,,750,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,ORL-001,46,4.7,,,,,Healthy,NORMAL,282.6,324.8,,,751,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,ORL-002,48,4.5,,,,,Healthy,NORMAL,282.6,324.8,,,752,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,ORL-003,34,4.7,,,,,Healthy,NORMAL,282.6,324.8,,,753,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,ORL-004,34,5.2,,,,,Healthy,NORMAL,282.6,324.8,,,754,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,ORL-005,43,5.3,,,,,Healthy,NORMAL,282.6,324.8,,,755,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,ORL-006,47,6.8,,,,,Healthy,NORMAL,1051.6,1209.4,,,756,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,ORL-007,32,5.0,,,,,Healthy,NORMAL,282.6,324.8,,,757,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,ORL-008,47,5.5,,,,,Healthy,NORMAL,282.6,324.8,,,758,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,ORL-009,51,4.2,,,,,Healthy,NORMAL,396.0,455.4,,,759,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,ORL-010,35,6.5,,,,,Healthy,NORMAL,169.8,195.4,,,760,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,CLN-001,39,6.4,,,,,Healthy,NORMAL,869.4,999.8,,,761,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,CLN-002,37,4.4,,,,,Healthy,NORMAL,869.4,999.8,,,762,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,CLN-003,35,5.9,,,,,Healthy,NORMAL,644.0,740.6,,,763,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,CLN-004,44,4.3,,,,,Healthy,NORMAL,60.8,70.0,,,764,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,CLN-005,48,5.8,,,,,Healthy,NORMAL,75.4,86.8,,,765,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,CLN-006,40,6.8,,,,,Healthy,NORMAL,75.4,86.8,,,766,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,CLN-007,46,6.5,,,,,Healthy,NORMAL,56.8,65.4,,,767,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,CLN-008,33,5.4,,,,,Healthy,NORMAL,56.8,65.4,,,768,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,CLN-009,41,5.1,,,,,Healthy,NORMAL,56.8,65.4,,,769,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,CLN-010,40,6.7,,,,,Healthy,NORMAL,56.8,65.4,,,770,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,HOU-001,48,4.4,,,,,Healthy,NORMAL,100.8,115.8,,,771,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,HOU-002,33,6.5,,,,,Healthy,NORMAL,100.8,115.8,,,772,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,HOU-003,50,6.5,,,,,Healthy,NORMAL,100.8,115.8,,,773,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,HOU-004,46,5.6,,,,,Healthy,NORMAL,100.8,115.8,,,774,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,HOU-005,40,4.5,,,,,Healthy,NORMAL,294.2,338.4,,,775,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,HOU-006,39,4.3,,,,,Healthy,NORMAL,100.8,115.8,,,776,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,HOU-007,36,5.6,,,,,Healthy,NORMAL,100.8,115.8,,,777,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,HOU-008,53,5.0,,,,,Healthy,NORMAL,100.8,115.8,,,778,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,HOU-009,42,6.2,,,,,Healthy,NORMAL,294.2,338.4,,,779,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,HOU-010,41,4.6,,,,,Healthy,NORMAL,100.8,115.8,,,780,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,INS-001,91,71.0,,,,,Healthy,NORMAL,60.8,70.0,,,781,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,INS-002,38,26.3,,,,,Healthy,NORMAL,60.8,70.0,,,782,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,INS-003,40,20.6,,,,,Healthy,NORMAL,98.2,113.0,,,783,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,INS-004,62,52.1,,,,,Healthy,NORMAL,98.2,113.0,,,784,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,INS-005,45,16.0,,,,,Healthy,NORMAL,98.2,113.0,,,785,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,INS-006,70,38.4,,,,,Healthy,NORMAL,66.4,76.4,,,786,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,INS-007,53,23.4,,,,,Healthy,NORMAL,71.0,81.6,,,787,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,INS-008,87,67.1,,,,,Healthy,NORMAL,98.2,113.0,,,788,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,INS-009,83,50.4,,,,,Healthy,NORMAL,105.6,121.4,,,789,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,INS-010,69,40.1,,,,,Healthy,NORMAL,60.8,70.0,,,790,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BAB-001,42,5.9,,,,,Healthy,NORMAL,358.2,412.0,,,791,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BAB-002,41,6.7,,,,,Healthy,NORMAL,358.2,412.0,,,792,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BAB-003,46,6.6,,,,,Healthy,NORMAL,358.2,412.0,,,793,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BAB-004,41,6.3,,,,,Healthy,NORMAL,358.2,412.0,,,794,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BAB-005,52,6.7,,,,,Healthy,NORMAL,414.8,477.0,,,795,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BAB-006,43,4.9,,,,,Healthy,NORMAL,414.8,477.0,,,796,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BAB-007,46,5.9,,,,,Healthy,NORMAL,301.6,346.8,,,797,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
