source_id,source_file,sheet_name,column_name,dtype,null_count,null_pct,unique_count,min_value,max_value,mean_value,is_date,min_date,max_date,suspicious
SRC-012,warehouses.xlsx,warehouse,city,object,0,0.0,1,,,,False,,,
SRC-012,warehouses.xlsx,warehouse,latitude,float64,0,0.0,15,22.487417,22.62285,22.549688600000003,False,,,
SRC-012,warehouses.xlsx,warehouse,longitude,float64,0,0.0,15,88.328213,88.45982,88.38192186666667,False,,,
SRC-012,warehouses.xlsx,warehouse,capacity_units,int64,0,0.0,9,10000.0,24000.0,15666.666666666666,False,,,
SRC-012,warehouses.xlsx,warehouse,weekday_opening,object,0,0.0,3,,,,False,,,
SRC-012,warehouses.xlsx,warehouse,weekday_closing,object,0,0.0,3,,,,False,,,
SRC-012,warehouses.xlsx,warehouse,weekend_opening,object,0,0.0,3,,,,False,,,
SRC-012,warehouses.xlsx,warehouse,weekend_closing,object,0,0.0,3,,,,False,,,
SRC-012,warehouses.xlsx,warehouse,daily_dispatch_capacity_units,int64,0,0.0,9,3500.0,8400.0,5483.333333333333,False,,,
SRC-012,warehouses.xlsx,warehouse,service_radius_km,int64,0,0.0,6,12.0,22.0,15.933333333333334,False,,,
SRC-012,warehouses.xlsx,warehouse,cycle_count,int64,0,0.0,3,7.0,9.0,7.6,False,,,
SRC-012,warehouses.xlsx,warehouse,bike_count,int64,0,0.0,5,14.0,18.0,15.4,False,,,
SRC-012,warehouses.xlsx,warehouse,scooter_count,int64,0,0.0,3,10.0,12.0,10.8,False,,,
SRC-012,warehouses.xlsx,warehouse,electric_scooter_count,int64,0,0.0,3,5.0,7.0,6.0,False,,,
SRC-012,warehouses.xlsx,warehouse,auto_count,int64,0,0.0,2,4.0,5.0,4.466666666666667,False,,,
SRC-012,warehouses.xlsx,warehouse,total_vehicle_count,int64,0,0.0,8,41.0,50.0,44.266666666666666,False,,,
SRC-013,final_warehouse_dataset_kolkata.xlsx,warehouse,warehouse_id,object,0,0.0,15,,,,False,,,
SRC-013,final_warehouse_dataset_kolkata.xlsx,warehouse,warehouse_name,object,0,0.0,15,,,,False,,,
SRC-013,final_warehouse_dataset_kolkata.xlsx,warehouse,area,object,0,0.0,14,,,,False,,,
SRC-013,final_warehouse_dataset_kolkata.xlsx,warehouse,city,object,0,0.0,1,,,,False,,,
SRC-013,final_warehouse_dataset_kolkata.xlsx,warehouse,latitude,float64,0,0.0,15,22.487417,22.62285,22.549688600000003,False,,,
SRC-013,final_warehouse_dataset_kolkata.xlsx,warehouse,longitude,float64,0,0.0,15,88.328213,88.45982,88.38192186666667,False,,,
SRC-013,final_warehouse_dataset_kolkata.xlsx,warehouse,x_coordinate,float64,0,0.0,15,88.328213,88.45982,88.38192186666667,False,,,
SRC-013,final_warehouse_dataset_kolkata.xlsx,warehouse,y_coordinate,float64,0,0.0,15,22.487417,22.62285,22.549688600000003,False,,,
SRC-013,final_warehouse_dataset_kolkata.xlsx,warehouse,capacity_units,int64,0,0.0,9,10000.0,24000.0,15666.666666666666,False,,,
SRC-013,final_warehouse_dataset_kolkata.xlsx,warehouse,storage_type,object,0,0.0,4,,,,False,,,
SRC-013,final_warehouse_dataset_kolkata.xlsx,warehouse,weekday_opening,object,0,0.0,3,,,,False,,,
SRC-013,final_warehouse_dataset_kolkata.xlsx,warehouse,weekday_closing,object,0,0.0,3,,,,False,,,
SRC-013,final_warehouse_dataset_kolkata.xlsx,warehouse,weekend_opening,object,0,0.0,3,,,,False,,,
SRC-013,final_warehouse_dataset_kolkata.xlsx,warehouse,weekend_closing,object,0,0.0,3,,,,False,,,
SRC-013,final_warehouse_dataset_kolkata.xlsx,warehouse,status,object,0,0.0,1,,,,False,,,
