warehouse_id,location_id,euclidean_distance_km,service_radius_km,service_available_flag,assignment_method,mapping_source,pipeline_timestamp
WH-KOL-005,KOL-LOC-017,10.1351,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,KOL-LOC-018,8.3175,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,KOL-LOC-019,7.0476,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,KOL-LOC-020,6.4744,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,KOL-LOC-021,5.2549,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,KOL-LOC-022,4.4041,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,KOL-LOC-023,4.706,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,KOL-LOC-024,5.691,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,KOL-LOC-025,3.3258,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,KOL-LOC-026,2.2532,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,KOL-LOC-027,1.4076,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,KOL-LOC-028,2.6817,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,KOL-LOC-029,1.9575,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,KOL-LOC-030,3.5808,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,KOL-LOC-031,6.7027,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,KOL-LOC-032,3.7967,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,KOL-LOC-033,0.9135,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,KOL-LOC-034,3.1045,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,KOL-LOC-035,6.2185,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,KOL-LOC-036,7.7455,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,KOL-LOC-037,8.4259,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,KOL-LOC-038,13.682,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,KOL-LOC-039,12.3661,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,KOL-LOC-040,14.3953,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-001,16.2005,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-002,15.9837,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-003,14.9651,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-004,14.6392,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-005,13.954,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-006,15.9638,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-007,17.5865,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-008,18.5253,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-009,18.663,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-010,13.0642,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-011,15.0397,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-012,16.1833,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-013,17.4558,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-014,19.5879,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-015,16.6353,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-016,15.5357,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-017,15.8888,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-018,14.0872,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-019,12.7876,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-020,12.1352,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-021,11.0308,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-022,10.1423,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-023,10.3995,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-024,11.267,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-025,9.0754,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-026,7.5591,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-027,7.0976,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-028,6.9046,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-029,5.578,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-030,3.7454,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-031,3.5177,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-032,8.4079,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-033,5.3401,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-034,5.8495,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-035,4.272,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-036,2.5374,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-037,13.1246,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-038,18.6732,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-039,16.7648,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-006,KOL-LOC-040,19.1733,22,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-001,13.4502,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-002,12.7723,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-003,12.1503,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-004,11.938,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-005,11.4579,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-006,12.8061,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-007,14.7401,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-008,15.5146,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-009,14.6847,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-010,9.9537,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-011,10.9345,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-012,12.5118,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-013,15.1226,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-014,17.2735,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-015,14.1851,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-016,13.9605,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-017,13.7206,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-018,12.1746,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-019,11.542,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-020,11.2495,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-021,9.5563,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-022,9.1187,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-023,8.4208,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-024,8.8518,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-025,7.5487,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-026,7.6012,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-027,6.6226,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-028,7.8831,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-029,6.7179,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-030,6.5112,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-031,8.1247,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-032,9.1474,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-033,4.4551,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-034,2.8095,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-035,1.3739,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-036,4.8696,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-037,9.3389,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-038,14.8647,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-039,12.5369,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,KOL-LOC-040,15.1496,18,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-001,1.2953,14,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-002,2.953,14,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-003,1.7651,14,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-004,1.6612,14,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-005,1.9217,14,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-006,2.7486,14,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-007,2.3307,14,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-008,3.4324,14,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-009,7.0293,14,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-010,3.8558,14,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-011,6.7019,14,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-012,4.818,14,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-013,1.7444,14,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-014,3.902,14,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-015,0.8748,14,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-016,2.6467,14,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-017,0.7719,14,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-018,2.0793,14,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-019,4.1245,14,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-020,5.1394,14,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-021,5.0035,14,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-022,6.1323,14,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-023,5.3668,14,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-024,4.5872,14,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-025,6.7298,14,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-026,8.9444,14,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-027,8.9074,14,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-028,10.2864,14,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-029,11.0602,14,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-030,13.315,14,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-031,16.4877,14,No,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-032,9.3996,14,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-033,10.4286,14,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-034,10.7016,14,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-035,14.7098,14,No,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-036,17.4034,14,No,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-037,5.7835,14,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-038,6.2667,14,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-039,7.5779,14,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,KOL-LOC-040,7.5114,14,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,KOL-LOC-001,3.5717,15,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,KOL-LOC-002,4.7856,15,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,KOL-LOC-003,3.1572,15,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,KOL-LOC-004,2.7247,15,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,KOL-LOC-005,2.0312,15,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,KOL-LOC-006,4.6069,15,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,KOL-LOC-007,4.7773,15,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,KOL-LOC-008,5.8805,15,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,KOL-LOC-009,9.0151,15,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,KOL-LOC-010,4.0263,15,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,KOL-LOC-011,7.7759,15,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,KOL-LOC-012,6.4535,15,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,KOL-LOC-013,3.8072,15,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,KOL-LOC-014,5.8266,15,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,KOL-LOC-015,3.2464,15,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,KOL-LOC-016,1.9504,15,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,KOL-LOC-017,2.2033,15,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,KOL-LOC-018,0.3785,15,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,KOL-LOC-019,1.6794,15,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,KOL-LOC-020,2.6914,15,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,KOL-LOC-021,2.8202,15,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,KOL-LOC-022,3.8513,15,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,KOL-LOC-023,3.6351,15,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,KOL-LOC-024,3.3352,15,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,KOL-LOC-025,4.7884,15,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,KOL-LOC-026,6.6857,15,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,KOL-LOC-027,6.8031,15,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,KOL-LOC-028,7.9641,15,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,KOL-LOC-029,8.842,15,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,KOL-LOC-030,11.1234,15,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,KOL-LOC-031,14.2653,15,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,KOL-LOC-032,6.9908,15,Yes,haversine_vs_service_radius,DERIVED_FROM_COORDINATES,2026-09-21T14:25:30.977573+00:00
