location_id,location_name,supplier_id,supplier_type_id,supplier_type_name,supplier_latitude,supplier_longitude,distance_from_location_center_km,supplier_option_rank,service_available_flag,source_file,standardized_at,pipeline_timestamp
KOL-LOC-022,Sealdah,SUP-KOL-022-02,SUP-T02,Staples & Cooking,22.5686,88.371,0.177,2,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-022,Sealdah,SUP-KOL-022-03,SUP-T03,Packaged Foods & Bakery,22.5663,88.3735,0.189,3,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-022,Sealdah,SUP-KOL-022-04,SUP-T04,Beverages,22.5684,88.3734,0.188,4,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-022,Sealdah,SUP-KOL-022-05,SUP-T05,"Home, Personal & Family",22.5673,88.372,0.0,5,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-023,Tangra,SUP-KOL-023-01,SUP-T01,Fresh Produce & Chilled,22.55175,88.38165,0.198,1,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-023,Tangra,SUP-KOL-023-02,SUP-T02,Staples & Cooking,22.55445,88.38185,0.177,2,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-023,Tangra,SUP-KOL-023-03,SUP-T03,Packaged Foods & Bakery,22.55215,88.38435,0.189,3,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-023,Tangra,SUP-KOL-023-04,SUP-T04,Beverages,22.55425,88.38425,0.188,4,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-023,Tangra,SUP-KOL-023-05,SUP-T05,"Home, Personal & Family",22.55315,88.38285,0.0,5,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-024,Topsia,SUP-KOL-024-01,SUP-T01,Fresh Produce & Chilled,22.54095,88.38245,0.198,1,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-024,Topsia,SUP-KOL-024-02,SUP-T02,Staples & Cooking,22.54365,88.38265,0.177,2,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-024,Topsia,SUP-KOL-024-03,SUP-T03,Packaged Foods & Bakery,22.54135,88.38515,0.189,3,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-024,Topsia,SUP-KOL-024-04,SUP-T04,Beverages,22.54345,88.38505,0.188,4,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-024,Topsia,SUP-KOL-024-05,SUP-T05,"Home, Personal & Family",22.54235,88.38365,0.0,5,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-025,Beliaghata,SUP-KOL-025-01,SUP-T01,Fresh Produce & Chilled,22.5636,88.3868,0.198,1,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-025,Beliaghata,SUP-KOL-025-02,SUP-T02,Staples & Cooking,22.5663,88.387,0.177,2,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-025,Beliaghata,SUP-KOL-025-03,SUP-T03,Packaged Foods & Bakery,22.564,88.3895,0.189,3,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-025,Beliaghata,SUP-KOL-025-04,SUP-T04,Beverages,22.5661,88.3894,0.188,4,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-025,Beliaghata,SUP-KOL-025-05,SUP-T05,"Home, Personal & Family",22.565,88.388,0.0,5,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-026,Maniktala,SUP-KOL-026-01,SUP-T01,Fresh Produce & Chilled,22.58775,88.38515,0.198,1,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-026,Maniktala,SUP-KOL-026-02,SUP-T02,Staples & Cooking,22.59045,88.38535,0.177,2,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-026,Maniktala,SUP-KOL-026-03,SUP-T03,Packaged Foods & Bakery,22.58815,88.38785,0.189,3,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-026,Maniktala,SUP-KOL-026-04,SUP-T04,Beverages,22.59025,88.38775,0.188,4,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-026,Maniktala,SUP-KOL-026-05,SUP-T05,"Home, Personal & Family",22.58915,88.38635,0.0,5,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-027,Kankurgachi,SUP-KOL-027-01,SUP-T01,Fresh Produce & Chilled,22.58245,88.39445,0.198,1,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-027,Kankurgachi,SUP-KOL-027-02,SUP-T02,Staples & Cooking,22.58515,88.39465,0.177,2,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-027,Kankurgachi,SUP-KOL-027-03,SUP-T03,Packaged Foods & Bakery,22.58285,88.39715,0.189,3,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-027,Kankurgachi,SUP-KOL-027-04,SUP-T04,Beverages,22.58495,88.39705,0.188,4,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-027,Kankurgachi,SUP-KOL-027-05,SUP-T05,"Home, Personal & Family",22.58385,88.39565,0.0,5,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-028,Ultadanga,SUP-KOL-028-01,SUP-T01,Fresh Produce & Chilled,22.6006,88.3858,0.198,1,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-028,Ultadanga,SUP-KOL-028-02,SUP-T02,Staples & Cooking,22.6033,88.386,0.177,2,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-028,Ultadanga,SUP-KOL-028-03,SUP-T03,Packaged Foods & Bakery,22.601,88.3885,0.189,3,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-028,Ultadanga,SUP-KOL-028-04,SUP-T04,Beverages,22.6031,88.3884,0.188,4,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-028,Ultadanga,SUP-KOL-028-05,SUP-T05,"Home, Personal & Family",22.602,88.387,0.0,5,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-029,Lake Town,SUP-KOL-029-01,SUP-T01,Fresh Produce & Chilled,22.60275,88.39865,0.198,1,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-029,Lake Town,SUP-KOL-029-02,SUP-T02,Staples & Cooking,22.60545,88.39885,0.177,2,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-029,Lake Town,SUP-KOL-029-03,SUP-T03,Packaged Foods & Bakery,22.60315,88.40135,0.189,3,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-029,Lake Town,SUP-KOL-029-04,SUP-T04,Beverages,22.60525,88.40125,0.188,4,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-029,Lake Town,SUP-KOL-029-05,SUP-T05,"Home, Personal & Family",22.60415,88.39985,0.0,5,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-030,Dum Dum,SUP-KOL-030-01,SUP-T01,Fresh Produce & Chilled,22.61845,88.41295,0.198,1,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-030,Dum Dum,SUP-KOL-030-02,SUP-T02,Staples & Cooking,22.62115,88.41315,0.177,2,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-030,Dum Dum,SUP-KOL-030-03,SUP-T03,Packaged Foods & Bakery,22.61885,88.41565,0.189,3,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-030,Dum Dum,SUP-KOL-030-04,SUP-T04,Beverages,22.62095,88.41555,0.188,4,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-030,Dum Dum,SUP-KOL-030-05,SUP-T05,"Home, Personal & Family",22.61985,88.41415,0.0,5,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-031,Nagerbazar,SUP-KOL-031-01,SUP-T01,Fresh Produce & Chilled,22.6446,88.4258,0.198,1,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-031,Nagerbazar,SUP-KOL-031-02,SUP-T02,Staples & Cooking,22.6473,88.426,0.177,2,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-031,Nagerbazar,SUP-KOL-031-03,SUP-T03,Packaged Foods & Bakery,22.645,88.4285,0.189,3,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-031,Nagerbazar,SUP-KOL-031-04,SUP-T04,Beverages,22.6471,88.4284,0.188,4,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-031,Nagerbazar,SUP-KOL-031-05,SUP-T05,"Home, Personal & Family",22.646,88.427,0.0,5,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-032,Shyambazar,SUP-KOL-032-01,SUP-T01,Fresh Produce & Chilled,22.59675,88.37165,0.198,1,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-032,Shyambazar,SUP-KOL-032-02,SUP-T02,Staples & Cooking,22.59945,88.37185,0.177,2,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-032,Shyambazar,SUP-KOL-032-03,SUP-T03,Packaged Foods & Bakery,22.59715,88.37435,0.189,3,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-032,Shyambazar,SUP-KOL-032-04,SUP-T04,Beverages,22.59925,88.37425,0.188,4,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-032,Shyambazar,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",22.59815,88.37285,0.0,5,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-033,Salt Lake,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,22.58445,88.41595,0.198,1,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-033,Salt Lake,SUP-KOL-033-02,SUP-T02,Staples & Cooking,22.58715,88.41615,0.177,2,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-033,Salt Lake,SUP-KOL-033-03,SUP-T03,Packaged Foods & Bakery,22.58485,88.41865,0.189,3,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-033,Salt Lake,SUP-KOL-033-04,SUP-T04,Beverages,22.58695,88.41855,0.188,4,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-033,Salt Lake,SUP-KOL-033-05,SUP-T05,"Home, Personal & Family",22.58585,88.41715,0.0,5,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-034,Sector V,SUP-KOL-034-01,SUP-T01,Fresh Produce & Chilled,22.5712,88.4323,0.198,1,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-034,Sector V,SUP-KOL-034-02,SUP-T02,Staples & Cooking,22.5739,88.4325,0.177,2,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-034,Sector V,SUP-KOL-034-03,SUP-T03,Packaged Foods & Bakery,22.5716,88.435,0.189,3,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-034,Sector V,SUP-KOL-034-04,SUP-T04,Beverages,22.5737,88.4349,0.188,4,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-034,Sector V,SUP-KOL-034-05,SUP-T05,"Home, Personal & Family",22.5726,88.4335,0.0,5,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-035,New Town,SUP-KOL-035-01,SUP-T01,Fresh Produce & Chilled,22.58725,88.46765,0.198,1,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-035,New Town,SUP-KOL-035-02,SUP-T02,Staples & Cooking,22.58995,88.46785,0.177,2,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-035,New Town,SUP-KOL-035-03,SUP-T03,Packaged Foods & Bakery,22.58765,88.47035,0.189,3,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-035,New Town,SUP-KOL-035-04,SUP-T04,Beverages,22.58975,88.47025,0.188,4,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-035,New Town,SUP-KOL-035-05,SUP-T05,"Home, Personal & Family",22.58865,88.46885,0.0,5,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-036,Rajarhat,SUP-KOL-036-01,SUP-T01,Fresh Produce & Chilled,22.61945,88.47395,0.198,1,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-036,Rajarhat,SUP-KOL-036-02,SUP-T02,Staples & Cooking,22.62215,88.47415,0.177,2,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-036,Rajarhat,SUP-KOL-036-03,SUP-T03,Packaged Foods & Bakery,22.61985,88.47665,0.189,3,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-036,Rajarhat,SUP-KOL-036-04,SUP-T04,Beverages,22.62195,88.47655,0.188,4,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-036,Rajarhat,SUP-KOL-036-05,SUP-T05,"Home, Personal & Family",22.62085,88.47515,0.0,5,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-037,Anandapur,SUP-KOL-037-01,SUP-T01,Fresh Produce & Chilled,22.5111,88.4038,0.198,1,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-037,Anandapur,SUP-KOL-037-02,SUP-T02,Staples & Cooking,22.5138,88.404,0.177,2,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-037,Anandapur,SUP-KOL-037-03,SUP-T03,Packaged Foods & Bakery,22.5115,88.4065,0.189,3,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-037,Anandapur,SUP-KOL-037-04,SUP-T04,Beverages,22.5136,88.4064,0.188,4,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-037,Anandapur,SUP-KOL-037-05,SUP-T05,"Home, Personal & Family",22.5125,88.405,0.0,5,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-038,Patuli,SUP-KOL-038-01,SUP-T01,Fresh Produce & Chilled,22.46675,88.37865,0.198,1,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-038,Patuli,SUP-KOL-038-02,SUP-T02,Staples & Cooking,22.46945,88.37885,0.177,2,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-038,Patuli,SUP-KOL-038-03,SUP-T03,Packaged Foods & Bakery,22.46715,88.38135,0.189,3,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-038,Patuli,SUP-KOL-038-04,SUP-T04,Beverages,22.46925,88.38125,0.188,4,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-038,Patuli,SUP-KOL-038-05,SUP-T05,"Home, Personal & Family",22.46815,88.37985,0.0,5,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-039,Nayabad,SUP-KOL-039-01,SUP-T01,Fresh Produce & Chilled,22.47545,88.40795,0.198,1,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-039,Nayabad,SUP-KOL-039-02,SUP-T02,Staples & Cooking,22.47815,88.40815,0.177,2,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-039,Nayabad,SUP-KOL-039-03,SUP-T03,Packaged Foods & Bakery,22.47585,88.41065,0.189,3,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-039,Nayabad,SUP-KOL-039-04,SUP-T04,Beverages,22.47795,88.41055,0.188,4,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-039,Nayabad,SUP-KOL-039-05,SUP-T05,"Home, Personal & Family",22.47685,88.40915,0.0,5,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-040,Chak Garia,SUP-KOL-040-01,SUP-T01,Fresh Produce & Chilled,22.4586,88.3878,0.198,1,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-040,Chak Garia,SUP-KOL-040-02,SUP-T02,Staples & Cooking,22.4613,88.388,0.177,2,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-040,Chak Garia,SUP-KOL-040-03,SUP-T03,Packaged Foods & Bakery,22.459,88.3905,0.189,3,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-040,Chak Garia,SUP-KOL-040-04,SUP-T04,Beverages,22.4611,88.3904,0.188,4,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
KOL-LOC-040,Chak Garia,SUP-KOL-040-05,SUP-T05,"Home, Personal & Family",22.46,88.389,0.0,5,Yes,supplier_inventory.xlsx/Area_Supplier_Options,2026-09-21T14:25:30.977573+00:00,2026-09-21T14:25:30.977573+00:00
