warehouse_id,product_id,shelf_id,bin_id,source_file,pipeline_timestamp
WH-KOL-003,TEA-009,WH-KOL-003-Z03-R02-S03,WH-KOL-003-Z03-R02-S03-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,TEA-010,WH-KOL-003-Z03-R02-S03,WH-KOL-003-Z03-R02-S03-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,PCR-001,WH-KOL-003-Z03-R02-S04,WH-KOL-003-Z03-R02-S04-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,PCR-002,WH-KOL-003-Z03-R02-S04,WH-KOL-003-Z03-R02-S04-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,PCR-003,WH-KOL-003-Z03-R02-S04,WH-KOL-003-Z03-R02-S04-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,PCR-004,WH-KOL-003-Z03-R02-S04,WH-KOL-003-Z03-R02-S04-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,PCR-005,WH-KOL-003-Z03-R02-S04,WH-KOL-003-Z03-R02-S04-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,PCR-006,WH-KOL-003-Z03-R02-S05,WH-KOL-003-Z03-R02-S05-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,PCR-007,WH-KOL-003-Z03-R02-S05,WH-KOL-003-Z03-R02-S05-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,PCR-008,WH-KOL-003-Z03-R02-S05,WH-KOL-003-Z03-R02-S05-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,PCR-009,WH-KOL-003-Z03-R02-S05,WH-KOL-003-Z03-R02-S05-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,PCR-010,WH-KOL-003-Z03-R02-S05,WH-KOL-003-Z03-R02-S05-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,ORL-001,WH-KOL-003-Z04-R01-S01,WH-KOL-003-Z04-R01-S01-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,ORL-002,WH-KOL-003-Z04-R01-S01,WH-KOL-003-Z04-R01-S01-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,ORL-003,WH-KOL-003-Z04-R01-S01,WH-KOL-003-Z04-R01-S01-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,ORL-004,WH-KOL-003-Z04-R01-S01,WH-KOL-003-Z04-R01-S01-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,ORL-005,WH-KOL-003-Z04-R01-S01,WH-KOL-003-Z04-R01-S01-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,ORL-006,WH-KOL-003-Z04-R01-S02,WH-KOL-003-Z04-R01-S02-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,ORL-007,WH-KOL-003-Z04-R01-S02,WH-KOL-003-Z04-R01-S02-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,ORL-008,WH-KOL-003-Z04-R01-S02,WH-KOL-003-Z04-R01-S02-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,ORL-009,WH-KOL-003-Z04-R01-S02,WH-KOL-003-Z04-R01-S02-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,ORL-010,WH-KOL-003-Z04-R01-S02,WH-KOL-003-Z04-R01-S02-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,CLN-001,WH-KOL-003-Z04-R01-S03,WH-KOL-003-Z04-R01-S03-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,CLN-002,WH-KOL-003-Z04-R01-S03,WH-KOL-003-Z04-R01-S03-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,CLN-003,WH-KOL-003-Z04-R01-S03,WH-KOL-003-Z04-R01-S03-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,CLN-004,WH-KOL-003-Z04-R01-S03,WH-KOL-003-Z04-R01-S03-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,CLN-005,WH-KOL-003-Z04-R01-S03,WH-KOL-003-Z04-R01-S03-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,CLN-006,WH-KOL-003-Z04-R01-S04,WH-KOL-003-Z04-R01-S04-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,CLN-007,WH-KOL-003-Z04-R01-S04,WH-KOL-003-Z04-R01-S04-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,CLN-008,WH-KOL-003-Z04-R01-S04,WH-KOL-003-Z04-R01-S04-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,CLN-009,WH-KOL-003-Z04-R01-S04,WH-KOL-003-Z04-R01-S04-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,CLN-010,WH-KOL-003-Z04-R01-S04,WH-KOL-003-Z04-R01-S04-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,HOU-001,WH-KOL-003-Z04-R01-S05,WH-KOL-003-Z04-R01-S05-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,HOU-002,WH-KOL-003-Z04-R01-S05,WH-KOL-003-Z04-R01-S05-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,HOU-003,WH-KOL-003-Z04-R01-S05,WH-KOL-003-Z04-R01-S05-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,HOU-004,WH-KOL-003-Z04-R01-S05,WH-KOL-003-Z04-R01-S05-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,HOU-005,WH-KOL-003-Z04-R01-S05,WH-KOL-003-Z04-R01-S05-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,HOU-006,WH-KOL-003-Z04-R02-S01,WH-KOL-003-Z04-R02-S01-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,HOU-007,WH-KOL-003-Z04-R02-S01,WH-KOL-003-Z04-R02-S01-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,HOU-008,WH-KOL-003-Z04-R02-S01,WH-KOL-003-Z04-R02-S01-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,HOU-009,WH-KOL-003-Z04-R02-S01,WH-KOL-003-Z04-R02-S01-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,HOU-010,WH-KOL-003-Z04-R02-S01,WH-KOL-003-Z04-R02-S01-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,INS-001,WH-KOL-003-Z04-R02-S02,WH-KOL-003-Z04-R02-S02-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,INS-002,WH-KOL-003-Z04-R02-S02,WH-KOL-003-Z04-R02-S02-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,INS-003,WH-KOL-003-Z04-R02-S02,WH-KOL-003-Z04-R02-S02-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,INS-004,WH-KOL-003-Z04-R02-S02,WH-KOL-003-Z04-R02-S02-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,INS-005,WH-KOL-003-Z04-R02-S02,WH-KOL-003-Z04-R02-S02-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,INS-006,WH-KOL-003-Z04-R02-S03,WH-KOL-003-Z04-R02-S03-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,INS-007,WH-KOL-003-Z04-R02-S03,WH-KOL-003-Z04-R02-S03-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,INS-008,WH-KOL-003-Z04-R02-S03,WH-KOL-003-Z04-R02-S03-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,INS-009,WH-KOL-003-Z04-R02-S03,WH-KOL-003-Z04-R02-S03-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,INS-010,WH-KOL-003-Z04-R02-S03,WH-KOL-003-Z04-R02-S03-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,BAB-001,WH-KOL-003-Z04-R02-S04,WH-KOL-003-Z04-R02-S04-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,BAB-002,WH-KOL-003-Z04-R02-S04,WH-KOL-003-Z04-R02-S04-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,BAB-003,WH-KOL-003-Z04-R02-S04,WH-KOL-003-Z04-R02-S04-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,BAB-004,WH-KOL-003-Z04-R02-S04,WH-KOL-003-Z04-R02-S04-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,BAB-005,WH-KOL-003-Z04-R02-S04,WH-KOL-003-Z04-R02-S04-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,BAB-006,WH-KOL-003-Z04-R02-S05,WH-KOL-003-Z04-R02-S05-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,BAB-007,WH-KOL-003-Z04-R02-S05,WH-KOL-003-Z04-R02-S05-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,BAB-008,WH-KOL-003-Z04-R02-S05,WH-KOL-003-Z04-R02-S05-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,BAB-009,WH-KOL-003-Z04-R02-S05,WH-KOL-003-Z04-R02-S05-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-003,BAB-010,WH-KOL-003-Z04-R02-S05,WH-KOL-003-Z04-R02-S05-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,ICE-001,WH-KOL-004-Z01-R01-S01,WH-KOL-004-Z01-R01-S01-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,ICE-002,WH-KOL-004-Z01-R01-S01,WH-KOL-004-Z01-R01-S01-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,ICE-003,WH-KOL-004-Z01-R01-S01,WH-KOL-004-Z01-R01-S01-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,ICE-004,WH-KOL-004-Z01-R01-S01,WH-KOL-004-Z01-R01-S01-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,ICE-005,WH-KOL-004-Z01-R01-S01,WH-KOL-004-Z01-R01-S01-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,ICE-006,WH-KOL-004-Z01-R01-S02,WH-KOL-004-Z01-R01-S02-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,ICE-007,WH-KOL-004-Z01-R01-S02,WH-KOL-004-Z01-R01-S02-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,ICE-008,WH-KOL-004-Z01-R01-S02,WH-KOL-004-Z01-R01-S02-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,ICE-009,WH-KOL-004-Z01-R01-S02,WH-KOL-004-Z01-R01-S02-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,ICE-010,WH-KOL-004-Z01-R01-S02,WH-KOL-004-Z01-R01-S02-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,CHO-001,WH-KOL-004-Z01-R01-S03,WH-KOL-004-Z01-R01-S03-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,CHO-002,WH-KOL-004-Z01-R01-S03,WH-KOL-004-Z01-R01-S03-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,CHO-003,WH-KOL-004-Z01-R01-S03,WH-KOL-004-Z01-R01-S03-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,CHO-004,WH-KOL-004-Z01-R01-S03,WH-KOL-004-Z01-R01-S03-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,CHO-005,WH-KOL-004-Z01-R01-S03,WH-KOL-004-Z01-R01-S03-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,CHO-006,WH-KOL-004-Z01-R01-S04,WH-KOL-004-Z01-R01-S04-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,CHO-007,WH-KOL-004-Z01-R01-S04,WH-KOL-004-Z01-R01-S04-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,CHO-008,WH-KOL-004-Z01-R01-S04,WH-KOL-004-Z01-R01-S04-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,CHO-009,WH-KOL-004-Z01-R01-S04,WH-KOL-004-Z01-R01-S04-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,CHO-010,WH-KOL-004-Z01-R01-S04,WH-KOL-004-Z01-R01-S04-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,SNK-001,WH-KOL-004-Z01-R01-S05,WH-KOL-004-Z01-R01-S05-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,SNK-002,WH-KOL-004-Z01-R01-S05,WH-KOL-004-Z01-R01-S05-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,SNK-003,WH-KOL-004-Z01-R01-S05,WH-KOL-004-Z01-R01-S05-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,SNK-004,WH-KOL-004-Z01-R01-S05,WH-KOL-004-Z01-R01-S05-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,SNK-005,WH-KOL-004-Z01-R01-S05,WH-KOL-004-Z01-R01-S05-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,SNK-006,WH-KOL-004-Z01-R02-S01,WH-KOL-004-Z01-R02-S01-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,SNK-007,WH-KOL-004-Z01-R02-S01,WH-KOL-004-Z01-R02-S01-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,SNK-008,WH-KOL-004-Z01-R02-S01,WH-KOL-004-Z01-R02-S01-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,SNK-009,WH-KOL-004-Z01-R02-S01,WH-KOL-004-Z01-R02-S01-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,SNK-010,WH-KOL-004-Z01-R02-S01,WH-KOL-004-Z01-R02-S01-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BEV-001,WH-KOL-004-Z01-R02-S02,WH-KOL-004-Z01-R02-S02-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BEV-002,WH-KOL-004-Z01-R02-S02,WH-KOL-004-Z01-R02-S02-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BEV-003,WH-KOL-004-Z01-R02-S02,WH-KOL-004-Z01-R02-S02-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BEV-004,WH-KOL-004-Z01-R02-S02,WH-KOL-004-Z01-R02-S02-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BEV-005,WH-KOL-004-Z01-R02-S02,WH-KOL-004-Z01-R02-S02-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BEV-006,WH-KOL-004-Z01-R02-S03,WH-KOL-004-Z01-R02-S03-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BEV-007,WH-KOL-004-Z01-R02-S03,WH-KOL-004-Z01-R02-S03-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BEV-008,WH-KOL-004-Z01-R02-S03,WH-KOL-004-Z01-R02-S03-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BEV-009,WH-KOL-004-Z01-R02-S03,WH-KOL-004-Z01-R02-S03-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BEV-010,WH-KOL-004-Z01-R02-S03,WH-KOL-004-Z01-R02-S03-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,DAI-001,WH-KOL-004-Z01-R02-S04,WH-KOL-004-Z01-R02-S04-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,DAI-002,WH-KOL-004-Z01-R02-S04,WH-KOL-004-Z01-R02-S04-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,DAI-003,WH-KOL-004-Z01-R02-S04,WH-KOL-004-Z01-R02-S04-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,DAI-004,WH-KOL-004-Z01-R02-S04,WH-KOL-004-Z01-R02-S04-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,DAI-005,WH-KOL-004-Z01-R02-S04,WH-KOL-004-Z01-R02-S04-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,DAI-006,WH-KOL-004-Z01-R02-S05,WH-KOL-004-Z01-R02-S05-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,DAI-007,WH-KOL-004-Z01-R02-S05,WH-KOL-004-Z01-R02-S05-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,DAI-008,WH-KOL-004-Z01-R02-S05,WH-KOL-004-Z01-R02-S05-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,DAI-009,WH-KOL-004-Z01-R02-S05,WH-KOL-004-Z01-R02-S05-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,DAI-010,WH-KOL-004-Z01-R02-S05,WH-KOL-004-Z01-R02-S05-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BAK-001,WH-KOL-004-Z02-R01-S01,WH-KOL-004-Z02-R01-S01-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BAK-002,WH-KOL-004-Z02-R01-S01,WH-KOL-004-Z02-R01-S01-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BAK-003,WH-KOL-004-Z02-R01-S01,WH-KOL-004-Z02-R01-S01-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BAK-004,WH-KOL-004-Z02-R01-S01,WH-KOL-004-Z02-R01-S01-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BAK-005,WH-KOL-004-Z02-R01-S01,WH-KOL-004-Z02-R01-S01-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BAK-006,WH-KOL-004-Z02-R01-S02,WH-KOL-004-Z02-R01-S02-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BAK-007,WH-KOL-004-Z02-R01-S02,WH-KOL-004-Z02-R01-S02-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BAK-008,WH-KOL-004-Z02-R01-S02,WH-KOL-004-Z02-R01-S02-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BAK-009,WH-KOL-004-Z02-R01-S02,WH-KOL-004-Z02-R01-S02-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,BAK-010,WH-KOL-004-Z02-R01-S02,WH-KOL-004-Z02-R01-S02-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,STP-001,WH-KOL-004-Z02-R01-S03,WH-KOL-004-Z02-R01-S03-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,STP-002,WH-KOL-004-Z02-R01-S03,WH-KOL-004-Z02-R01-S03-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,STP-003,WH-KOL-004-Z02-R01-S03,WH-KOL-004-Z02-R01-S03-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,STP-004,WH-KOL-004-Z02-R01-S03,WH-KOL-004-Z02-R01-S03-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,STP-005,WH-KOL-004-Z02-R01-S03,WH-KOL-004-Z02-R01-S03-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,STP-006,WH-KOL-004-Z02-R01-S04,WH-KOL-004-Z02-R01-S04-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,STP-007,WH-KOL-004-Z02-R01-S04,WH-KOL-004-Z02-R01-S04-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,STP-008,WH-KOL-004-Z02-R01-S04,WH-KOL-004-Z02-R01-S04-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,STP-009,WH-KOL-004-Z02-R01-S04,WH-KOL-004-Z02-R01-S04-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,STP-010,WH-KOL-004-Z02-R01-S04,WH-KOL-004-Z02-R01-S04-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,FLO-001,WH-KOL-004-Z02-R01-S05,WH-KOL-004-Z02-R01-S05-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,FLO-002,WH-KOL-004-Z02-R01-S05,WH-KOL-004-Z02-R01-S05-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,FLO-003,WH-KOL-004-Z02-R01-S05,WH-KOL-004-Z02-R01-S05-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,FLO-004,WH-KOL-004-Z02-R01-S05,WH-KOL-004-Z02-R01-S05-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,FLO-005,WH-KOL-004-Z02-R01-S05,WH-KOL-004-Z02-R01-S05-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,FLO-006,WH-KOL-004-Z02-R02-S01,WH-KOL-004-Z02-R02-S01-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,FLO-007,WH-KOL-004-Z02-R02-S01,WH-KOL-004-Z02-R02-S01-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,FLO-008,WH-KOL-004-Z02-R02-S01,WH-KOL-004-Z02-R02-S01-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,FLO-009,WH-KOL-004-Z02-R02-S01,WH-KOL-004-Z02-R02-S01-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,FLO-010,WH-KOL-004-Z02-R02-S01,WH-KOL-004-Z02-R02-S01-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,DAL-001,WH-KOL-004-Z02-R02-S02,WH-KOL-004-Z02-R02-S02-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,DAL-002,WH-KOL-004-Z02-R02-S02,WH-KOL-004-Z02-R02-S02-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-004,DAL-003,WH-KOL-004-Z02-R02-S02,WH-KOL-004-Z02-R02-S02-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
